date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:58:01	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.2fa.delayed	(from https://uk.imgbb.com/login)
07:58:02	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.2fb.delayed	(from https://vi.imgbb.com/signup)
07:58:02	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.2fc.delayed	(from https://vi.imgbb.com/signup)
07:58:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:03%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://vi.imgbb.com/signup)
07:58:03	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.2fe.delayed	(from https://vi.imgbb.com/signup)
07:58:04	11308/11308	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20May%202020%2002:28:05%20GMT	https://vi.imgbb.com/tos	C:/Users/AJ/Desktop/Website/vi.imgbb.com/tos.2ff.delayed	(from https://vi.imgbb.com/signup)
07:58:05	11312/11312	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20May%202020%2002:28:05%20GMT	https://vi.imgbb.com/privacy	C:/Users/AJ/Desktop/Website/vi.imgbb.com/privacy	(from https://vi.imgbb.com/signup)
07:58:05	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.301.delayed	(from https://vi.imgbb.com/signup)
07:58:05	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.302.delayed	(from https://vi.imgbb.com/signup)
07:58:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:06%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://vi.imgbb.com/signup)
07:58:06	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.304.delayed	(from https://vi.imgbb.com/signup)
07:58:06	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.305.delayed	(from https://vi.imgbb.com/login)
07:58:06	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.306.delayed	(from https://vi.imgbb.com/login)
07:58:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:07%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://vi.imgbb.com/login)
07:58:07	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.308.delayed	(from https://vi.imgbb.com/login)
07:58:07	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.309.delayed	(from https://vi.imgbb.com/login)
07:58:07	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.30a.delayed	(from https://vi.imgbb.com/login)
07:58:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:08%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://vi.imgbb.com/login)
07:58:08	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.30c.delayed	(from https://vi.imgbb.com/login)
07:58:08	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.30d.delayed	(from https://zh-cn.imgbb.com/signup)
07:58:08	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.30e.delayed	(from https://zh-cn.imgbb.com/signup)
07:58:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:09%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://zh-cn.imgbb.com/signup)
07:58:09	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.310.delayed	(from https://zh-cn.imgbb.com/signup)
07:58:10	11123/11123	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20May%202020%2002:28:11%20GMT	https://zh-cn.imgbb.com/tos	C:/Users/AJ/Desktop/Website/zh-cn.imgbb.com/tos.311.delayed	(from https://zh-cn.imgbb.com/signup)
07:58:11	11127/11127	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20May%202020%2002:28:11%20GMT	https://zh-cn.imgbb.com/privacy	C:/Users/AJ/Desktop/Website/zh-cn.imgbb.com/privacy	(from https://zh-cn.imgbb.com/signup)
07:58:11	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.313.delayed	(from https://zh-cn.imgbb.com/signup)
07:58:11	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.314.delayed	(from https://zh-cn.imgbb.com/signup)
07:58:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:12%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://zh-cn.imgbb.com/signup)
07:58:12	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.316.delayed	(from https://zh-cn.imgbb.com/signup)
07:58:12	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.317.delayed	(from https://zh-cn.imgbb.com/login)
07:58:12	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.318.delayed	(from https://zh-cn.imgbb.com/login)
07:58:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:13%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://zh-cn.imgbb.com/login)
07:58:12	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.31a.delayed	(from https://zh-cn.imgbb.com/login)
07:58:12	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.31b.delayed	(from https://zh-cn.imgbb.com/login)
07:58:12	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.31c.delayed	(from https://zh-cn.imgbb.com/login)
07:58:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:13%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://zh-cn.imgbb.com/login)
07:58:13	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.31e.delayed	(from https://zh-cn.imgbb.com/login)
07:58:14	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.31f.delayed	(from https://zh-tw.imgbb.com/signup)
07:58:14	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.320.delayed	(from https://zh-tw.imgbb.com/signup)
07:58:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:15%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://zh-tw.imgbb.com/signup)
07:58:14	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.322.delayed	(from https://zh-tw.imgbb.com/signup)
07:58:16	11180/11180	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20May%202020%2002:28:16%20GMT	https://zh-tw.imgbb.com/tos	C:/Users/AJ/Desktop/Website/zh-tw.imgbb.com/tos.323.delayed	(from https://zh-tw.imgbb.com/signup)
07:58:17	11184/11184	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20May%202020%2002:28:17%20GMT	https://zh-tw.imgbb.com/privacy	C:/Users/AJ/Desktop/Website/zh-tw.imgbb.com/privacy	(from https://zh-tw.imgbb.com/signup)
07:58:17	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.325.delayed	(from https://zh-tw.imgbb.com/signup)
07:58:17	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.326.delayed	(from https://zh-tw.imgbb.com/signup)
07:58:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:18%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://zh-tw.imgbb.com/signup)
07:58:18	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.328.delayed	(from https://zh-tw.imgbb.com/signup)
07:58:18	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.329.delayed	(from https://zh-tw.imgbb.com/login)
07:58:18	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.32a.delayed	(from https://zh-tw.imgbb.com/login)
07:58:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:19%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://zh-tw.imgbb.com/login)
07:58:18	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.32c.delayed	(from https://zh-tw.imgbb.com/login)
07:58:18	0/-1	---M--	301	error ('')			https://imgbb.com/connect/facebook	C:/Users/AJ/Desktop/Website/imgbb.com/connect/facebook.32d.delayed	(from https://zh-tw.imgbb.com/login)
07:58:18	0/-1	---M--	301	error ('')			https://imgbb.com/connect/twitter	C:/Users/AJ/Desktop/Website/imgbb.com/connect/twitter.32e.delayed	(from https://zh-tw.imgbb.com/login)
07:58:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2002:28:19%20GMT	https://imgbb.com/connect/google	C:/Users/AJ/Desktop/Website/imgbb.com/connect/google	(from https://zh-tw.imgbb.com/login)
07:58:19	0/-1	---M--	301	error ('')			https://imgbb.com/connect/vk	C:/Users/AJ/Desktop/Website/imgbb.com/connect/vk.330.delayed	(from https://zh-tw.imgbb.com/login)
